t,Regime,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Kiln_solid_out,Material_acc,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Fuel_rate,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Damper_position,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,LSF,C3A,C4AF,C2S,C3S,dC2S,dC3S,dC3A,dC4AF,dCaO_calcination,Mass_Balance_Error,kiln_rpm,Residence,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,dFuel_rate,Normalized_Energy_Index,Global_Energy_Closure,Energy_error
55.66667,R6_STEADY_CLINKERIZATION,0.83516,0.06502,0.09981,122.51063,37.85917,40.22155,33.69466,63553.96175,490042.76285,1555.12065,5.92312,799.68869,663.30342,1413.16717,1191.04961,1638.69645,1037.03912,377.39843,126.20537,2.98267,627.78851,-265.35285,-392.01431,1.2,38.61389,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22131,81.61765,0.0,0.0,0.0,0.0,0.0,0.0,-291.63243,2.39078,63.6895,95370.90447,62665.13774,5054.19957,57567.81443,43.12374,10513.92926,15000.0,0.89,374.89888,0.0,2830.44535,27694.69091,29.03893
55.83333,R6_STEADY_CLINKERIZATION,0.83502,0.06509,0.09988,122.64609,37.95643,40.32456,33.78123,63597.60649,490584.62372,1556.6269,5.92729,799.55705,663.06233,1413.29893,1190.94529,1638.71703,1036.90374,377.35101,126.19184,2.98265,628.21285,-265.39315,-392.13037,1.2,38.57659,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22131,81.61766,0.0,0.0,0.0,0.0,0.0,0.0,-291.63246,2.39092,63.68915,95445.46919,62681.062,5067.18394,57570.70663,43.17142,10521.45783,15000.0,0.89,375.23134,0.0,2825.39978,27740.39467,29.06413
56.0,R6_STEADY_CLINKERIZATION,0.83488,0.06517,0.09995,122.78073,38.05367,40.42754,33.86777,63641.19065,491123.18201,1558.13087,5.93143,799.42776,662.82406,1413.42825,1190.84007,1638.73744,1036.76846,377.30361,126.17831,2.98263,628.63469,-265.433,-392.24547,1.2,38.53953,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22131,81.61766,0.0,0.0,0.0,0.0,0.0,0.0,-291.63249,2.39105,63.68879,95519.72083,62696.95773,5080.16482,57573.57409,43.21882,10528.95031,15000.0,0.89,375.56195,0.0,2820.37269,27785.8171,29.08909
56.16667,R6_STEADY_CLINKERIZATION,0.83475,0.06524,0.10002,122.91454,38.15088,40.53049,33.95428,63684.71432,491658.43648,1559.63256,5.93556,799.3008,662.5886,1413.55518,1190.73397,1638.75767,1036.63327,377.25625,126.16479,2.98261,629.05404,-265.47242,-392.35961,1.2,38.50273,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22132,81.61766,0.0,0.0,0.0,0.0,0.0,0.0,-291.63251,2.39118,63.68844,95593.66077,62712.82491,5093.14205,57576.41694,43.26592,10536.40687,15000.0,0.89,375.89073,0.0,2815.36407,27830.95973,29.11381
56.33333,R6_STEADY_CLINKERIZATION,0.83461,0.06531,0.10008,123.04752,38.24806,40.63342,34.04077,63728.17758,492190.38635,1561.13198,5.93966,799.17617,662.35594,1413.67973,1190.62703,1638.77772,1036.49817,377.20892,126.15128,2.98259,629.47093,-265.5114,-392.47281,1.2,38.46616,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22132,81.61767,0.0,0.0,0.0,0.0,0.0,0.0,-291.63254,2.39132,63.6881,95667.29038,62728.66353,5106.11547,57579.23533,43.31273,10543.82767,15000.0,0.89,376.21767,0.0,2810.37388,27875.8241,29.1383
56.5,R6_STEADY_CLINKERIZATION,0.83447,0.06538,0.10015,123.17968,38.34521,40.73631,34.12723,63771.58052,492719.03118,1562.62914,5.94375,799.05386,662.12606,1413.80194,1190.51927,1638.7976,1036.36316,377.16162,126.13778,2.98258,629.88537,-265.54994,-392.58507,1.2,38.42984,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22132,81.61767,0.0,0.0,0.0,0.0,0.0,0.0,-291.63257,2.39145,63.68776,95740.61103,62744.47359,5119.08493,57582.02941,43.35925,10551.21288,15000.0,0.89,376.5428,0.0,2805.40211,27920.41175,29.16256
56.66667,R6_STEADY_CLINKERIZATION,0.83433,0.06546,0.10021,123.31101,38.44232,40.83918,34.21367,63814.92322,493244.37095,1564.12402,5.94782,798.93386,661.89896,1413.92184,1190.41071,1638.81731,1036.22825,377.11435,126.12429,2.98257,630.29736,-265.58806,-392.6964,1.2,38.39377,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22132,81.61767,0.0,0.0,0.0,0.0,0.0,0.0,-291.6326,2.39157,63.68743,95813.62408,62760.25508,5132.05028,57584.79933,43.40548,10558.56268,15000.0,0.89,376.86611,0.0,2800.44872,27964.7242,29.18658
56.83333,R6_STEADY_CLINKERIZATION,0.83419,0.06553,0.10028,123.44152,38.53941,40.94201,34.30008,63858.20576,493766.40603,1565.61664,5.95187,798.81615,661.67463,1414.03945,1190.3014,1638.83684,1036.09344,377.06712,126.11081,2.98256,630.70692,-265.62577,-392.8068,1.2,38.35793,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22133,81.61768,0.0,0.0,0.0,0.0,0.0,0.0,-291.63262,2.3917,63.6871,95886.33087,62776.00798,5145.01135,57587.54523,43.45141,10565.87722,15000.0,0.89,377.18762,0.0,2795.51369,28008.76296,29.21038
57.0,R6_STEADY_CLINKERIZATION,0.83405,0.0656,0.10035,123.5712,38.63646,41.04481,34.38645,63901.42823,494285.13715,1567.107,5.9559,798.70072,661.45304,1414.1548,1190.19134,1638.85621,1035.95874,377.01992,126.09734,2.98256,631.11406,-265.66305,-392.91628,1.2,38.32233,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22133,81.61768,0.0,0.0,0.0,0.0,0.0,0.0,-291.63265,2.39182,63.68677,95958.73276,62791.73229,5157.96799,57590.26724,43.49706,10573.15668,15000.0,0.89,377.50734,0.0,2790.59698,28052.52954,29.23395
57.16667,R6_STEADY_CLINKERIZATION,0.83392,0.06567,0.10041,123.70005,38.73348,41.14757,34.4728,63944.59071,494800.56543,1568.5951,5.95991,798.58757,661.2342,1414.26793,1190.08058,1638.87541,1035.82413,376.97276,126.08388,2.98256,631.5188,-265.69992,-393.02486,1.2,38.28696,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22133,81.61768,0.0,0.0,0.0,0.0,0.0,0.0,-291.63268,2.39194,63.68646,96030.83109,62807.42799,5170.92005,57592.96552,43.54242,10580.40122,15000.0,0.89,377.82527,0.0,2785.69858,28096.02547,29.2573
57.33333,R6_STEADY_CLINKERIZATION,0.83378,0.06574,0.10048,123.82808,38.83047,41.2503,34.55912,63987.69328,495312.69236,1570.08096,5.9639,798.47668,661.01809,1414.37886,1189.96913,1638.89443,1035.68963,376.92563,126.07044,2.98256,631.92114,-265.73639,-393.13254,1.2,38.25183,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22134,81.61768,0.0,0.0,0.0,0.0,0.0,0.0,-291.63271,2.39206,63.68614,96102.6272,62823.09508,5183.86738,57595.64021,43.58748,10587.61101,15000.0,0.89,378.14142,0.0,2780.81845,28139.25222,29.28042
57.5,R6_STEADY_CLINKERIZATION,0.83364,0.06581,0.10054,123.95528,38.92741,41.35299,34.6454,64030.73603,495821.51979,1571.56456,5.96787,798.36805,660.80469,1414.48761,1189.85703,1638.91329,1035.55524,376.87854,126.057,2.98256,632.3211,-265.77245,-393.23932,1.2,38.21694,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22134,81.61769,0.0,0.0,0.0,0.0,0.0,0.0,-291.63273,2.39218,63.68583,96174.1224,62838.73353,5196.80982,57598.29145,43.63226,10594.7862,15000.0,0.89,378.4558,0.0,2775.95657,28182.21131,29.30332
57.66667,R6_STEADY_CLINKERIZATION,0.8335,0.06588,0.10061,124.08166,39.02432,41.45564,34.73165,64073.71905,496327.04994,1573.04591,5.97182,798.26166,660.59401,1414.59421,1189.74429,1638.93199,1035.42095,376.83149,126.04357,2.98256,632.71869,-265.80811,-393.34522,1.2,38.18227,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22134,81.61769,0.0,0.0,0.0,0.0,0.0,0.0,-291.63276,2.3923,63.68553,96245.31803,62854.34334,5209.74722,57600.91937,43.67674,10601.92697,15000.0,0.89,378.76843,0.0,2771.11289,28224.90421,29.326
57.83333,R6_STEADY_CLINKERIZATION,0.83337,0.06596,0.10068,124.20722,39.12119,41.55825,34.81786,64116.6424,496829.28537,1574.52502,5.97576,798.1575,660.38602,1414.6987,1189.63095,1638.95051,1035.28678,376.78448,126.03015,2.98257,633.11392,-265.84338,-393.45024,1.2,38.14784,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22135,81.61769,0.0,0.0,0.0,0.0,0.0,0.0,-291.63279,2.39242,63.68523,96316.2154,62869.9245,5222.67943,57603.52413,43.72094,10609.03347,15000.0,0.89,379.0793,0.0,2766.2874,28267.33241,29.34847
58.0,R6_STEADY_CLINKERIZATION,0.83323,0.06603,0.10074,124.33195,39.21802,41.66082,34.90404,64159.50618,497328.22901,1576.0019,5.97967,798.05557,660.18071,1414.8011,1189.51703,1638.96888,1035.15272,376.7375,126.01675,2.98258,633.5068,-265.87826,-393.55439,1.2,38.11363,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22135,81.6177,0.0,0.0,0.0,0.0,0.0,0.0,-291.63282,2.39253,63.68493,96386.81583,62885.47699,5235.6063,57606.10585,43.76485,10616.10587,15000.0,0.89,379.38843,0.0,2761.48006,28309.49739,29.37072
58.16667,R6_STEADY_CLINKERIZATION,0.8331,0.0661,0.10081,124.45586,39.31481,41.76335,34.99018,64202.31046,497823.88412,1577.47654,5.98357,797.95585,659.97808,1414.90143,1189.40255,1638.98708,1035.01877,376.69056,126.00335,2.98259,633.89736,-265.91275,-393.65767,1.2,38.07966,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22135,81.6177,0.0,0.0,0.0,0.0,0.0,0.0,-291.63284,2.39264,63.68464,96457.12061,62901.0008,5248.52767,57608.66467,43.80846,10623.14433,15000.0,0.89,379.69582,0.0,2756.69083,28351.40061,29.39275
58.33333,R6_STEADY_CLINKERIZATION,0.83296,0.06617,0.10087,124.57895,39.41156,41.86584,35.07629,64245.05534,498316.25431,1578.94894,5.98745,797.85834,659.77811,1414.99972,1189.28754,1639.00512,1034.88494,376.64366,125.98997,2.98261,634.28559,-265.94687,-393.76009,1.2,38.04591,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22135,81.6177,0.0,0.0,0.0,0.0,0.0,0.0,-291.63287,2.39275,63.68436,96527.13106,62916.49592,5261.44339,57611.20073,43.85179,10630.149,15000.0,0.89,380.00149,0.0,2751.91969,28393.04354,29.41457
58.5,R6_STEADY_CLINKERIZATION,0.83282,0.06624,0.10094,124.70122,39.50826,41.96828,35.16236,64287.74089,498805.34353,1580.41912,5.99131,797.76301,659.58079,1415.09601,1189.17202,1639.02299,1034.75122,376.5968,125.9766,2.98263,634.67151,-265.9806,-393.86167,1.2,38.01238,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22136,81.61771,0.0,0.0,0.0,0.0,0.0,0.0,-291.6329,2.39286,63.68407,96596.84845,62931.96233,5274.35332,57613.71418,43.89483,10637.12005,15000.0,0.89,380.30544,0.0,2747.1666,28434.42763,29.43619
58.66667,R6_STEADY_CLINKERIZATION,0.83269,0.06631,0.101,124.82267,39.60492,42.07068,35.24838,64330.3672,499291.15604,1581.88707,5.99515,797.66987,659.38611,1415.1903,1189.05601,1639.04071,1034.61763,376.54999,125.96324,2.98264,635.05513,-266.01397,-393.9624,1.2,37.97907,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22136,81.61771,0.0,0.0,0.0,0.0,0.0,0.0,-291.63293,2.39296,63.6838,96666.27408,62947.40001,5287.2573,57616.20513,43.93758,10644.05763,15000.0,0.89,380.60767,0.0,2742.43153,28475.55435,29.45759
58.83333,R6_STEADY_CLINKERIZATION,0.83255,0.06638,0.10107,124.9433,39.70154,42.17302,35.33437,64372.93435,499773.69645,1583.35279,5.99897,797.57891,659.19406,1415.28265,1188.93954,1639.05826,1034.48415,376.50321,125.94989,2.98267,635.43647,-266.04696,-394.0623,1.2,37.94599,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22136,81.61771,0.0,0.0,0.0,0.0,0.0,0.0,-291.63295,2.39307,63.68352,96735.40923,62962.80896,5300.15518,57618.67374,43.98004,10650.96191,15000.0,0.89,380.90821,0.0,2737.71444,28516.42513,29.47879
59.0,R6_STEADY_CLINKERIZATION,0.83242,0.06645,0.10113,125.06312,39.7981,42.27532,35.42031,64415.44241,500252.96966,1584.8163,6.00278,797.49011,659.00463,1415.37305,1188.82264,1639.07566,1034.3508,376.45648,125.93656,2.98269,635.81553,-266.07959,-394.16137,1.2,37.91313,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22137,81.61771,0.0,0.0,0.0,0.0,0.0,0.0,-291.63298,2.39317,63.68325,96804.25518,62978.18917,5313.04683,57621.12012,44.02222,10657.83304,15000.0,0.89,381.20705,0.0,2733.0153,28557.04141,29.49978
59.16667,R6_STEADY_CLINKERIZATION,0.83228,0.06652,0.1012,125.18212,39.89462,42.37757,35.50621,64457.89148,500728.98092,1586.27759,6.00657,797.40346,658.81781,1415.46156,1188.70531,1639.0929,1034.21757,376.40979,125.92324,2.98272,636.19233,-266.11186,-394.25961,1.2,37.88048,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22137,81.61772,0.0,0.0,0.0,0.0,0.0,0.0,-291.63301,2.39327,63.68299,96872.8132,62993.5406,5325.93207,57623.54442,44.0641,10664.67118,15000.0,0.89,381.50421,0.0,2728.33408,28597.40463,29.52057
59.33333,R6_STEADY_CLINKERIZATION,0.83215,0.06659,0.10126,125.3003,39.99109,42.47977,35.59207,64500.28163,501201.73576,1587.73667,6.01034,797.31895,658.63358,1415.54818,1188.5876,1639.10998,1034.08447,376.36314,125.90993,2.98274,636.56688,-266.14377,-394.35704,1.2,37.84805,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22137,81.61772,0.0,0.0,0.0,0.0,0.0,0.0,-291.63304,2.39338,63.68272,96941.08455,63008.86326,5338.81078,57625.94677,44.10571,10671.47648,15000.0,0.89,381.79969,0.0,2723.67073,28637.51621,29.54116
59.5,R6_STEADY_CLINKERIZATION,0.83202,0.06666,0.10133,125.41767,40.08751,42.58192,35.67789,64542.61294,501671.24003,1589.19354,6.01409,797.23657,658.45193,1415.63295,1188.46951,1639.12691,1033.9515,376.31654,125.89663,2.98277,636.93918,-266.17533,-394.45366,1.2,37.81584,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22138,81.61772,0.0,0.0,0.0,0.0,0.0,0.0,-291.63307,2.39347,63.68247,97009.07048,63024.15713,5351.6828,57628.3273,44.14702,10678.2491,15000.0,0.89,382.0935,0.0,2719.02523,28677.37757,29.56154
59.66667,R6_STEADY_CLINKERIZATION,0.83188,0.06673,0.10139,125.53424,40.18388,42.68402,35.76365,64584.88551,502137.49988,1590.64821,6.01782,797.15632,658.27285,1415.71588,1188.35107,1639.14369,1033.81866,376.26998,125.88335,2.98281,637.30926,-266.20654,-394.54948,1.2,37.78384,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22138,81.61773,0.0,0.0,0.0,0.0,0.0,0.0,-291.63309,2.39357,63.68221,97076.77226,63039.42218,5364.54799,57630.68614,44.18805,10684.98919,15000.0,0.89,382.38565,0.0,2714.39753,28716.99014,29.58173
59.83333,R6_STEADY_CLINKERIZATION,0.83175,0.0668,0.10145,125.64999,40.2802,42.78606,35.84937,64627.0994,502600.52173,1592.10067,6.02154,797.07818,658.09634,1415.79702,1188.23231,1639.1603,1033.68595,376.22347,125.87007,2.98284,637.67712,-266.23741,-394.64451,1.2,37.75205,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22138,81.61773,0.0,0.0,0.0,0.0,0.0,0.0,-291.63312,2.39367,63.68196,97144.19113,63054.65842,5377.4062,57633.02342,44.2288,10691.69691,15000.0,0.89,382.67614,0.0,2709.7876,28756.35531,29.60172
60.0,R6_STEADY_CLINKERIZATION,0.83162,0.06687,0.10152,125.76493,40.37646,42.88805,35.93505,64669.2547,503060.31231,1593.55093,6.02523,797.00214,657.92237,1415.87637,1188.11323,1639.17677,1033.55337,376.177,125.85682,2.98288,638.04277,-266.26794,-394.73874,1.2,37.72048,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22138,81.61773,0.0,0.0,0.0,0.0,0.0,0.0,-291.63315,2.39376,63.68172,97211.32833,63069.86581,5390.25729,57635.33927,44.26926,10698.37241,15000.0,0.89,382.965,0.0,2705.19541,28795.47449,29.62152
60.16667,R7_FUEL_SWITCH_TRANSIENT,0.83148,0.06693,0.10158,129.65517,40.47649,42.99606,36.02408,64711.3515,518621.66501,1594.999,6.02891,796.8078,656.77522,1415.91963,1185.31207,1639.19306,1033.41346,376.12906,125.84303,2.98292,638.40624,-266.29812,-394.8322,1.2,37.68911,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22139,81.61774,0.0,0.0,0.0,0.0,0.0,0.0,-291.63318,2.39385,63.68147,97278.18511,63086.88124,5403.61164,57637.63097,45.63862,10705.01571,15000.0,0.89,383.25199,0.0,2700.36574,28833.33085,29.64008
60.33333,R7_FUEL_SWITCH_TRANSIENT,0.83135,0.067,0.10165,129.77191,40.57837,43.10401,36.11475,64753.38987,519088.61485,1596.44488,6.03258,796.37818,655.83648,1415.92793,1183.61831,1639.2092,1033.2737,376.0809,125.82905,2.98296,638.76752,-266.32798,-394.92487,1.2,37.65796,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22139,81.61774,0.0,0.0,0.0,0.0,0.0,0.0,-291.6332,2.39395,63.68123,97344.76268,63102.79298,5417.2128,57639.90047,45.67971,10711.62703,15000.0,0.89,383.53731,0.0,2695.42935,28870.4366,29.65792
60.5,R7_FUEL_SWITCH_TRANSIENT,0.83122,0.06707,0.10171,129.88782,40.68019,43.21189,36.20537,64795.36989,519552.259,1597.88856,6.03622,795.85451,655.01779,1415.9162,1182.55646,1639.22519,1033.13411,376.0326,125.81509,2.983,639.12664,-266.3575,-395.01678,1.2,37.62701,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22139,81.61774,0.0,0.0,0.0,0.0,0.0,0.0,-291.63323,2.39404,63.681,97411.06227,63118.67474,5430.8053,57642.14892,45.72051,10718.2066,15000.0,0.89,383.821,0.0,2690.5143,28907.30274,29.67559
60.66667,R7_FUEL_SWITCH_TRANSIENT,0.83108,0.06714,0.10177,130.0029,40.78194,43.3197,36.29593,64837.29164,520012.60551,1599.33007,6.03985,795.30375,654.27544,1415.89295,1181.85476,1639.24102,1032.99468,375.9842,125.80115,2.98305,639.48359,-266.3867,-395.10793,1.2,37.59626,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.2214,81.61774,0.0,0.0,0.0,0.0,0.0,0.0,-291.63326,2.39413,63.68077,97477.08511,63134.52649,5444.38899,57644.37648,45.76102,10724.75455,15000.0,0.89,384.10308,0.0,2685.62051,28943.93064,29.69306
60.83333,R7_FUEL_SWITCH_TRANSIENT,0.83095,0.06721,0.10184,130.11716,40.88362,43.42745,36.38642,64879.15521,520469.66272,1600.76938,6.04346,794.75715,653.58733,1415.86303,1181.35834,1639.25671,1032.85541,375.93575,125.78722,2.9831,639.8384,-266.41558,-395.19832,1.2,37.56572,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.2214,81.61775,0.0,0.0,0.0,0.0,0.0,0.0,-291.63329,2.39421,63.68054,97542.8324,63150.34822,5457.96373,57646.58325,45.80124,10731.27103,15000.0,0.89,384.38355,0.0,2680.74791,28980.32169,29.71035
61.0,R7_FUEL_SWITCH_TRANSIENT,0.83082,0.06728,0.1019,130.2306,40.98524,43.53512,36.47686,64920.96068,520923.43922,1602.20652,6.04706,794.22882,652.9418,1415.82918,1180.9791,1639.27225,1032.71631,375.88726,125.77331,2.98315,640.19106,-266.44413,-395.28796,1.2,37.53539,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.2214,81.61775,0.0,0.0,0.0,0.0,0.0,0.0,-291.63331,2.3943,63.68031,97608.30537,63166.13992,5471.52938,57648.76937,45.84117,10737.75619,15000.0,0.89,384.66243,0.0,2675.89641,29016.47724,29.72747
61.16667,R7_FUEL_SWITCH_TRANSIENT,0.83069,0.06735,0.10197,130.34323,41.08678,43.64272,36.56724,64962.70813,521373.94387,1603.64149,6.05063,793.7246,652.33233,1415.79299,1180.66696,1639.28765,1032.57737,375.83876,125.75941,2.9832,640.5416,-266.47238,-395.37686,1.2,37.50525,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22141,81.61775,0.0,0.0,0.0,0.0,0.0,0.0,-291.63334,2.39439,63.68009,97673.5052,63181.90156,5485.08579,57650.93495,45.88082,10744.21019,15000.0,0.89,384.93971,0.0,2671.06593,29052.39867,29.7444
61.33333,R7_FUEL_SWITCH_TRANSIENT,0.83056,0.06741,0.10203,130.45504,41.18826,43.75024,36.65755,65004.39763,521821.18578,1605.07428,6.05419,793.24648,651.75489,1415.75534,1180.39346,1639.3029,1032.43861,375.79027,125.74554,2.98325,640.89001,-266.50031,-395.46501,1.2,37.47532,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22141,81.61776,0.0,0.0,0.0,0.0,0.0,0.0,-291.63337,2.39447,63.67987,97738.4331,63197.63312,5498.63282,57653.08013,45.92017,10750.63316,15000.0,0.89,385.21542,0.0,2666.2564,29088.08733,29.76116
61.5,R7_FUEL_SWITCH_TRANSIENT,0.83043,0.06748,0.10209,130.56603,41.28967,43.85769,36.7478,65046.02927,522265.17431,1606.5049,6.05774,792.79458,651.20675,1415.71676,1180.14245,1639.318,1032.30001,375.74179,125.73168,2.98331,641.23632,-266.52793,-395.55244,1.2,37.44558,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22141,81.61776,0.0,0.0,0.0,0.0,0.0,0.0,-291.6334,2.39455,63.67966,97803.09026,63213.3346,5512.17033,57655.20502,45.95924,10757.02526,15000.0,0.89,385.48955,0.0,2661.46775,29123.54458,29.77773
61.66667,R7_FUEL_SWITCH_TRANSIENT,0.8303,0.06755,0.10216,130.67621,41.391,43.96507,36.83799,65087.60313,522705.91905,1607.93335,6.06126,792.3682,650.6858,1415.67753,1179.90472,1639.33296,1032.16158,375.69335,125.71783,2.98336,641.58054,-266.55524,-395.63914,1.2,37.41604,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22141,81.61776,0.0,0.0,0.0,0.0,0.0,0.0,-291.63342,2.39463,63.67945,97867.47787,63229.00596,5525.69818,57657.30975,45.99803,10763.38663,15000.0,0.89,385.76211,0.0,2656.69988,29158.77175,29.79414
61.83333,R7_FUEL_SWITCH_TRANSIENT,0.83017,0.06762,0.10222,130.78559,41.49226,44.07237,36.92811,65129.11929,523143.42984,1609.35965,6.06477,791.96626,650.19031,1415.63784,1179.67507,1639.34778,1032.02333,375.64495,125.70401,2.98342,641.92267,-266.58226,-395.72512,1.2,37.3867,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22142,81.61777,0.0,0.0,0.0,0.0,0.0,0.0,-291.63345,2.39471,63.67924,97931.59711,63244.6472,5539.21623,57659.39444,46.03653,10769.71741,15000.0,0.89,386.03311,0.0,2651.95272,29193.7702,29.81037
62.0,R7_FUEL_SWITCH_TRANSIENT,0.83004,0.06768,0.10228,130.89416,41.59344,44.17959,37.01816,65170.57783,523577.71677,1610.78378,6.06827,791.5876,649.71878,1415.59777,1179.45053,1639.36246,1031.88525,375.59659,125.6902,2.98349,642.26272,-266.60897,-395.81039,1.2,37.35755,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22142,81.61777,0.0,0.0,0.0,0.0,0.0,0.0,-291.63348,2.39479,63.67903,97995.44915,63260.2583,5552.72435,57661.45921,46.07474,10776.01776,15000.0,0.89,386.30256,0.0,2647.2262,29228.54124,29.82643
62.16667,R7_FUEL_SWITCH_TRANSIENT,0.82991,0.06775,0.10234,131.00192,41.69455,44.28673,37.10815,65211.97882,524008.79011,1612.20576,6.07174,791.23098,649.26982,1415.55741,1179.22942,1639.37699,1031.74735,375.54828,125.67641,2.98355,642.60071,-266.63539,-395.89495,1.2,37.3286,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22142,81.61777,0.0,0.0,0.0,0.0,0.0,0.0,-291.63351,2.39487,63.67883,98059.03517,63275.83924,5566.22239,57663.50418,46.11268,10782.28781,15000.0,0.89,386.57047,0.0,2642.52023,29263.08621,29.84232
62.33333,R7_FUEL_SWITCH_TRANSIENT,0.82978,0.06782,0.10241,131.10889,41.79558,44.39379,37.19807,65253.32236,524436.66041,1613.62558,6.0752,790.89522,648.84218,1415.51677,1179.01078,1639.39138,1031.60963,375.50002,125.66263,2.98361,642.93664,-266.66152,-395.97881,1.2,37.29984,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22143,81.61777,0.0,0.0,0.0,0.0,0.0,0.0,-291.63353,2.39495,63.67863,98122.35633,63291.39001,5579.71022,57665.52946,46.15033,10788.52771,15000.0,0.89,386.83684,0.0,2637.83474,29297.40643,29.85803
62.5,R7_FUEL_SWITCH_TRANSIENT,0.82965,0.06788,0.10247,131.21505,41.89654,44.50077,37.28792,65294.60851,524861.3384,1615.04326,6.07864,790.57918,648.43469,1415.4759,1178.79407,1639.40564,1031.47208,375.45181,125.64888,2.98368,643.27054,-266.68736,-396.06197,1.2,37.27127,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22143,81.61778,0.0,0.0,0.0,0.0,0.0,0.0,-291.63356,2.39502,63.67843,98185.41379,63306.91059,5593.1877,57667.53519,46.1877,10794.7376,15000.0,0.89,387.10168,0.0,2633.16964,29331.5032,29.87359
62.66667,R7_FUEL_SWITCH_TRANSIENT,0.82952,0.06795,0.10253,131.32043,41.99741,44.60767,37.3777,65335.83736,525282.83502,1616.45879,6.08207,790.28179,648.04624,1415.4348,1178.57899,1639.41976,1031.33472,375.40366,125.63514,2.98375,643.60239,-266.71291,-396.14445,1.2,37.24289,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15691,0.22143,81.61778,0.0,0.0,0.0,0.0,0.0,0.0,-291.63359,2.3951,63.67824,98248.20871,63322.40095,5606.6547,57669.52146,46.22479,10800.91762,15000.0,0.89,387.365,0.0,2628.52487,29365.37785,29.88897
